customer_id,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,postcode,state,property_valuation
2579,Female,35,31/12/1970,Desktop Support Technician,Manufacturing,Mass Customer,FALSE,FALSE,16,3184,VIC,9
2581,Female,49,10/06/1974,,Manufacturing,Affluent Customer,FALSE,TRUE,11,2099,NSW,11
2582,Male,98,10/08/1977,Director of Sales,Health,Mass Customer,FALSE,FALSE,7,4216,QLD,7
2583,Female,34,12/09/1963,Human Resources Assistant I,Property,Mass Customer,FALSE,FALSE,15,2138,NSW,8
2585,Male,15,22/06/1994,Geologist III,,Affluent Customer,FALSE,FALSE,7,4565,QLD,7
2586,Male,10,12/09/1979,Tax Accountant,Financial Services,Mass Customer,FALSE,TRUE,13,2032,NSW,8
2587,Female,76,30/03/1979,Data Coordiator,,Affluent Customer,FALSE,FALSE,4,4812,QLD,5
2588,Male,37,2/01/2001,Professor,,High Net Worth,FALSE,FALSE,2,2034,NSW,10
2589,Female,42,2/08/1965,,,High Net Worth,FALSE,FALSE,8,4218,QLD,10
2590,Female,48,22/09/1964,General Manager,Financial Services,Affluent Customer,FALSE,TRUE,11,2102,NSW,11
2591,Male,50,4/02/1974,,Retail,High Net Worth,FALSE,FALSE,13,2021,NSW,12
2592,Male,84,19/06/1995,Help Desk Operator,Financial Services,Mass Customer,FALSE,TRUE,1,3977,VIC,5
2593,Female,69,26/07/1973,Nuclear Power Engineer,Manufacturing,Affluent Customer,FALSE,FALSE,19,2870,NSW,4
2594,Male,90,23/06/1997,Internal Auditor,Manufacturing,Mass Customer,FALSE,FALSE,2,2197,NSW,9
2595,Male,56,17/08/1977,Nurse Practicioner,,Affluent Customer,FALSE,TRUE,8,4152,QLD,6
2596,Female,51,20/08/1976,Assistant Professor,,Affluent Customer,FALSE,TRUE,13,2280,NSW,7
2597,Female,58,25/10/1980,Civil Engineer,Manufacturing,High Net Worth,FALSE,TRUE,11,4217,QLD,10
2598,Male,23,26/03/1980,Senior Developer,Manufacturing,Affluent Customer,FALSE,FALSE,9,2204,NSW,8
2599,Female,9,3/05/1954,VP Marketing,Manufacturing,Mass Customer,FALSE,FALSE,5,3910,VIC,9
2600,Male,55,3/03/2001,Senior Financial Analyst,Financial Services,Mass Customer,FALSE,TRUE,1,4116,QLD,9
2601,Female,48,18/01/1975,Software Engineer III,Financial Services,Affluent Customer,FALSE,FALSE,13,2315,NSW,7
2602,Female,46,22/03/1977,Structural Analysis Engineer,Health,Mass Customer,FALSE,FALSE,3,2066,NSW,12
2603,Female,44,4/02/1962,Nurse,Financial Services,High Net Worth,FALSE,FALSE,11,3146,VIC,11
2604,Male,91,8/05/1975,Account Executive,Retail,Mass Customer,FALSE,TRUE,7,3185,VIC,9
2605,Male,50,3/02/1965,Marketing Manager,Health,High Net Worth,FALSE,TRUE,18,3618,VIC,1
2606,Female,56,19/08/1978,Electrical Engineer,Manufacturing,High Net Worth,FALSE,FALSE,12,2093,NSW,10
2607,Male,90,8/05/1992,Registered Nurse,Health,Affluent Customer,FALSE,TRUE,7,3071,VIC,10
2608,Female,44,5/11/1975,Budget/Accounting Analyst III,Health,Affluent Customer,FALSE,TRUE,6,3127,VIC,12
2609,Female,17,18/12/1964,Compensation Analyst,Financial Services,Mass Customer,FALSE,TRUE,14,2287,NSW,6
2610,Female,41,30/04/1954,Account Coordinator,IT,Mass Customer,FALSE,FALSE,10,4507,QLD,7
2611,Female,36,18/02/1991,Tax Accountant,Financial Services,Affluent Customer,FALSE,FALSE,9,2218,NSW,10
2612,Male,33,30/04/1969,Statistician I,Retail,Affluent Customer,FALSE,FALSE,18,2450,NSW,9
2613,Male,78,13/06/1966,,Health,Mass Customer,FALSE,TRUE,16,2087,NSW,11
2614,Male,65,16/10/1957,,Retail,High Net Worth,FALSE,FALSE,18,3000,VIC,7
2616,Female,28,11/06/1970,Nurse,,High Net Worth,FALSE,TRUE,13,2162,NSW,9
2617,Female,79,20/10/1959,,Health,High Net Worth,FALSE,FALSE,18,2147,NSW,9
2618,Male,85,14/12/1977,Administrative Assistant IV,,Mass Customer,FALSE,FALSE,4,2780,NSW,8
2619,Female,62,5/07/1978,Web Designer I,Financial Services,High Net Worth,FALSE,TRUE,14,4570,QLD,3
2620,Male,26,30/04/1999,Civil Engineer,Manufacturing,Mass Customer,FALSE,FALSE,1,2190,NSW,10
2621,Female,24,21/02/1974,Assistant Media Planner,Entertainment,High Net Worth,FALSE,FALSE,15,2167,NSW,7
2622,Male,13,10/12/1979,Staff Accountant I,Financial Services,Mass Customer,FALSE,FALSE,16,4405,QLD,1
2623,Male,42,28/07/1982,Media Manager III,Property,Mass Customer,FALSE,TRUE,15,2445,NSW,7
2624,Male,37,8/07/1964,Community Outreach Specialist,Retail,Mass Customer,FALSE,TRUE,11,3977,VIC,7
2625,Female,45,16/03/1972,Research Assistant I,Manufacturing,Affluent Customer,FALSE,TRUE,8,3810,VIC,6
2626,Male,42,24/10/1998,Account Coordinator,Property,Affluent Customer,FALSE,TRUE,4,2462,NSW,5
2627,Female,7,29/10/1971,Budget/Accounting Analyst II,Retail,Mass Customer,FALSE,TRUE,12,2753,NSW,7
2628,Male,29,21/05/2001,Assistant Media Planner,Entertainment,Affluent Customer,FALSE,FALSE,1,2567,NSW,7
2629,Female,60,13/08/1976,Engineer IV,Entertainment,High Net Worth,FALSE,FALSE,19,2000,NSW,9
2631,Male,4,11/05/1995,Software Engineer I,Financial Services,Mass Customer,FALSE,TRUE,2,2759,NSW,8
2632,Male,18,29/09/1965,,Argiculture,Mass Customer,FALSE,FALSE,16,2113,NSW,9
2633,Female,47,18/01/1969,,Property,Mass Customer,FALSE,TRUE,12,2871,NSW,1
2634,Male,85,14/07/1980,Quality Engineer,Financial Services,High Net Worth,FALSE,FALSE,15,2034,NSW,12
2635,Male,45,3/01/1959,Nurse,Retail,Mass Customer,FALSE,FALSE,14,3279,VIC,8
2636,Female,35,5/01/1974,Nuclear Power Engineer,Manufacturing,High Net Worth,FALSE,TRUE,14,2000,NSW,10
2637,Female,28,30/07/1972,Help Desk Operator,Retail,Mass Customer,FALSE,TRUE,11,2100,NSW,10
2638,Male,1,10/02/1977,Budget/Accounting Analyst III,IT,Mass Customer,FALSE,TRUE,15,2100,NSW,11
2639,Female,70,3/07/1986,Geologist IV,Entertainment,Mass Customer,FALSE,TRUE,10,4503,QLD,6
2640,Male,75,24/08/1978,Computer Systems Analyst IV,,Affluent Customer,FALSE,FALSE,12,3147,VIC,10
2641,Female,71,22/03/1977,Software Test Engineer I,,Mass Customer,FALSE,TRUE,12,2031,NSW,12
2643,Female,53,11/10/1989,Nurse,,Affluent Customer,FALSE,FALSE,18,4352,QLD,5
2644,Male,72,3/09/1977,VP Sales,IT,Mass Customer,FALSE,FALSE,12,3141,VIC,7
2645,Male,20,26/06/2000,Technical Writer,IT,High Net Worth,FALSE,TRUE,1,2135,NSW,12
2646,Female,14,11/10/1972,Sales Representative,Retail,Mass Customer,FALSE,TRUE,17,4701,QLD,1
2648,Male,60,9/05/1998,Account Representative I,,Affluent Customer,FALSE,FALSE,1,4503,QLD,5
2649,Male,7,16/01/1986,Dental Hygienist,Health,Affluent Customer,FALSE,TRUE,20,2769,NSW,10
2650,Female,33,20/08/1995,Business Systems Development Analyst,IT,Affluent Customer,FALSE,TRUE,10,4213,QLD,8
2651,Male,10,20/10/1978,Nuclear Power Engineer,Manufacturing,Mass Customer,FALSE,TRUE,10,2298,NSW,6
2652,Male,96,15/12/1957,Biostatistician II,,Affluent Customer,FALSE,TRUE,15,2234,NSW,10
2653,Male,80,5/01/1995,Food Chemist,Health,Affluent Customer,FALSE,FALSE,1,3931,VIC,8
2654,Female,83,28/11/1977,Tax Accountant,Telecommunications,Mass Customer,FALSE,FALSE,13,2210,NSW,10
2655,Male,56,11/06/1966,Nuclear Power Engineer,Manufacturing,Mass Customer,FALSE,FALSE,15,4012,QLD,3
2656,Female,80,2/05/1959,Statistician III,,Mass Customer,FALSE,TRUE,10,3070,VIC,10
2657,Male,20,16/12/1991,Recruiter,,Mass Customer,FALSE,FALSE,5,3911,VIC,5
2658,Female,82,11/02/1964,,Manufacturing,Mass Customer,FALSE,TRUE,6,2190,NSW,9
2659,Female,81,14/06/1974,Professor,Argiculture,High Net Worth,FALSE,TRUE,11,4151,QLD,4
2660,Male,44,15/11/1963,,Retail,High Net Worth,FALSE,TRUE,19,4213,QLD,8
2661,Female,59,26/12/1976,VP Marketing,Financial Services,High Net Worth,FALSE,TRUE,12,2770,NSW,7
2662,Female,53,21/12/1977,Accountant IV,Property,Mass Customer,FALSE,TRUE,16,2460,NSW,2
2663,Male,69,1/08/1956,Environmental Tech,Health,Mass Customer,FALSE,TRUE,19,2756,NSW,8
2664,Male,83,16/01/1966,Engineer II,,Mass Customer,FALSE,FALSE,15,2155,NSW,10
2665,Male,43,28/03/1965,Project Manager,Telecommunications,Mass Customer,FALSE,TRUE,17,2566,NSW,8
2666,Male,2,16/02/1971,Occupational Therapist,Health,Mass Customer,FALSE,FALSE,9,2151,NSW,8
2667,Female,65,17/07/1958,Product Engineer,Manufacturing,Affluent Customer,FALSE,TRUE,6,3188,VIC,10
2668,Male,27,26/07/1978,Senior Quality Engineer,Health,Mass Customer,FALSE,FALSE,18,4226,QLD,8
2669,Male,95,18/02/1995,Business Systems Development Analyst,Property,Affluent Customer,FALSE,FALSE,1,3250,VIC,2
2670,Male,53,13/05/1977,VP Accounting,Financial Services,High Net Worth,FALSE,TRUE,18,4700,QLD,3
2671,Female,11,9/11/1990,Analyst Programmer,,Mass Customer,FALSE,FALSE,11,2799,NSW,2
2672,Male,21,16/01/1986,Clinical Specialist,Health,Affluent Customer,FALSE,FALSE,4,2137,NSW,12
2673,Female,27,20/04/1985,Software Consultant,,Mass Customer,FALSE,TRUE,14,2650,NSW,5
2674,Female,59,12/02/1993,Food Chemist,Health,High Net Worth,FALSE,FALSE,5,3030,VIC,7
2675,Female,24,25/02/1973,Media Manager IV,Retail,Mass Customer,FALSE,FALSE,7,2527,NSW,7
2676,Male,33,21/01/1957,Product Engineer,Retail,Mass Customer,FALSE,TRUE,12,4670,QLD,3
2677,Male,34,8/10/1954,,Financial Services,Mass Customer,FALSE,FALSE,10,2088,NSW,12
2678,Male,33,30/12/1976,Sales Associate,Health,Mass Customer,FALSE,FALSE,11,3191,VIC,11
2679,Male,5,6/06/1990,Director of Sales,Financial Services,High Net Worth,FALSE,FALSE,10,2756,NSW,8
2680,Female,0,11/05/1959,Financial Analyst,Financial Services,Mass Customer,FALSE,TRUE,14,3121,VIC,11
2681,Female,78,15/09/1974,Programmer Analyst III,Manufacturing,Affluent Customer,FALSE,TRUE,18,3192,VIC,8
2682,Female,54,1/11/1987,Accountant III,Manufacturing,High Net Worth,FALSE,TRUE,20,4740,QLD,5
2683,Female,81,14/04/1965,Biostatistician II,,Affluent Customer,FALSE,TRUE,6,4564,QLD,8
2684,Male,96,14/03/1964,Health Coach IV,Health,Mass Customer,FALSE,TRUE,12,4860,QLD,2
2685,Female,42,6/08/1978,,,Mass Customer,FALSE,FALSE,9,2570,NSW,8
2686,Male,63,21/05/1996,Automation Specialist II,Financial Services,Affluent Customer,FALSE,FALSE,4,3174,VIC,8
2687,Male,67,28/01/1962,Chemical Engineer,Manufacturing,High Net Worth,FALSE,TRUE,20,2208,NSW,10
2688,Male,53,18/05/1977,Database Administrator III,Property,Mass Customer,FALSE,FALSE,13,4878,QLD,4
2689,Male,17,23/03/1978,Senior Developer,,Mass Customer,FALSE,FALSE,10,3922,VIC,2
2690,Female,17,6/11/1980,Registered Nurse,Health,Affluent Customer,FALSE,TRUE,12,2177,NSW,9
2691,Male,41,3/11/1975,Librarian,Entertainment,Mass Customer,FALSE,FALSE,18,2256,NSW,6
2692,Female,57,19/12/1988,Research Associate,Health,High Net Worth,FALSE,TRUE,22,3020,VIC,7
2693,Male,91,11/04/1968,Research Assistant III,Health,High Net Worth,FALSE,TRUE,16,4078,QLD,7
2694,Female,48,28/12/1985,Quality Engineer,Retail,Mass Customer,FALSE,FALSE,6,4510,QLD,3
2695,Female,88,16/08/1976,Statistician II,Manufacturing,Mass Customer,FALSE,TRUE,19,2068,NSW,12
2698,Female,19,15/06/1974,Administrative Officer,Health,High Net Worth,FALSE,FALSE,20,2166,NSW,8
2699,Male,93,25/05/1978,Account Representative IV,Manufacturing,Affluent Customer,FALSE,TRUE,16,3057,VIC,7
2700,Female,22,24/11/1994,GIS Technical Architect,,Mass Customer,FALSE,FALSE,2,2570,NSW,8
2701,Female,13,28/07/1960,Dental Hygienist,Health,Affluent Customer,FALSE,TRUE,7,3280,VIC,4
2702,Female,34,30/11/1976,Electrical Engineer,Manufacturing,Affluent Customer,FALSE,TRUE,11,2758,NSW,9
2703,Female,37,12/04/1980,,Manufacturing,Affluent Customer,FALSE,TRUE,18,2779,NSW,7
2704,Male,6,8/02/1999,Account Representative IV,Retail,Affluent Customer,FALSE,TRUE,3,2261,NSW,5
2705,Female,11,20/10/1996,Nuclear Power Engineer,Manufacturing,Mass Customer,FALSE,FALSE,3,4815,QLD,2
2706,Male,59,21/07/1964,Desktop Support Technician,Retail,Affluent Customer,FALSE,FALSE,6,2070,NSW,12
2707,Male,56,26/12/1988,Account Coordinator,Property,High Net Worth,FALSE,TRUE,5,4123,QLD,8
2708,Female,34,18/06/1980,Product Engineer,,Mass Customer,FALSE,TRUE,10,3028,VIC,6
2709,Male,6,20/03/1995,,Financial Services,High Net Worth,FALSE,FALSE,6,2810,NSW,1
2710,Male,77,30/01/1998,,Retail,Mass Customer,FALSE,FALSE,2,4660,QLD,3
2711,Male,52,31/08/1970,Biostatistician II,Health,Affluent Customer,FALSE,FALSE,6,2095,NSW,11
2712,Female,0,26/06/1987,Tax Accountant,Manufacturing,High Net Worth,FALSE,TRUE,11,2259,NSW,7
2713,Male,55,3/11/1954,Statistician II,Retail,Affluent Customer,FALSE,TRUE,5,2049,NSW,11
2714,Female,50,17/03/1998,Occupational Therapist,Health,High Net Worth,FALSE,TRUE,1,2284,NSW,4
2715,Male,27,14/11/1962,Civil Engineer,Manufacturing,Affluent Customer,FALSE,FALSE,11,3147,VIC,11
2717,Male,31,25/03/1981,Registered Nurse,Health,Mass Customer,FALSE,FALSE,13,2580,NSW,5
2718,Male,69,12/12/1976,Software Test Engineer II,,High Net Worth,FALSE,TRUE,14,3228,VIC,9
2719,Male,69,24/08/1988,Teacher,Telecommunications,Affluent Customer,FALSE,TRUE,6,4209,QLD,4
2720,Female,0,2/09/1983,Account Coordinator,Retail,High Net Worth,FALSE,FALSE,10,2038,NSW,12
2721,Male,3,3/02/1969,,Manufacturing,Mass Customer,FALSE,TRUE,17,2620,NSW,10
2722,Female,1,28/03/1987,,Health,Mass Customer,FALSE,FALSE,8,3127,VIC,10
2723,Female,71,20/04/1978,Associate Professor,Manufacturing,Mass Customer,FALSE,TRUE,18,2148,NSW,9
2724,Male,92,10/01/1994,Mechanical Systems Engineer,Financial Services,Mass Customer,FALSE,FALSE,4,4073,QLD,6
2725,Female,20,19/06/1965,Senior Quality Engineer,Property,Affluent Customer,FALSE,FALSE,11,2444,NSW,7
2726,Male,49,18/03/1976,Administrative Officer,Financial Services,Affluent Customer,FALSE,FALSE,4,2261,NSW,7
2727,Female,88,22/07/1988,Administrative Officer,Financial Services,High Net Worth,FALSE,TRUE,2,4215,QLD,6
2728,Female,55,26/03/1959,Physical Therapy Assistant,IT,High Net Worth,FALSE,FALSE,19,3188,VIC,11
2729,Female,76,10/05/2000,General Manager,,Mass Customer,FALSE,TRUE,1,3810,VIC,5
2730,Male,15,27/11/1960,Senior Financial Analyst,Financial Services,Mass Customer,FALSE,FALSE,11,4165,QLD,7
2731,Female,74,18/05/2000,Accounting Assistant III,Retail,Mass Customer,FALSE,TRUE,1,2196,NSW,10
2732,Female,36,1/03/1961,Help Desk Operator,Health,Mass Customer,FALSE,FALSE,7,3067,VIC,9
2733,Female,89,7/03/1985,Analog Circuit Design manager,Manufacturing,Mass Customer,FALSE,TRUE,17,4740,QLD,2
2734,Female,35,7/03/1957,,Manufacturing,High Net Worth,FALSE,FALSE,10,2233,NSW,8
2735,Male,18,6/09/1958,Associate Professor,Financial Services,High Net Worth,FALSE,TRUE,14,4504,QLD,5
2736,Male,40,18/01/1993,Accounting Assistant IV,,Affluent Customer,FALSE,TRUE,9,2159,NSW,11
2737,Male,28,20/07/1998,,Retail,Mass Customer,FALSE,TRUE,3,2211,NSW,8
2738,Female,77,6/01/1997,Research Nurse,Health,Mass Customer,FALSE,FALSE,5,2774,NSW,9
2739,Male,48,18/07/1985,Mechanical Systems Engineer,Health,High Net Worth,FALSE,TRUE,15,3149,VIC,12
2740,Female,61,2/02/1963,Administrative Officer,Financial Services,Affluent Customer,FALSE,TRUE,12,2226,NSW,7
2741,Male,6,28/02/1999,Statistician II,Property,High Net Worth,FALSE,FALSE,4,4740,QLD,2
2742,Male,50,14/04/1979,Actuary,Financial Services,High Net Worth,FALSE,TRUE,15,4124,QLD,8
2743,Male,67,25/05/1979,Social Worker,Health,High Net Worth,FALSE,TRUE,20,2113,NSW,11
2744,Male,59,25/01/1999,Senior Financial Analyst,Financial Services,Mass Customer,FALSE,FALSE,3,2843,NSW,1
2745,Female,8,6/01/1977,Chemical Engineer,Manufacturing,Mass Customer,FALSE,TRUE,18,2767,NSW,8
2746,Female,97,25/10/1953,Actuary,Financial Services,High Net Worth,FALSE,TRUE,7,3027,VIC,8
2747,Female,5,23/09/1955,Software Test Engineer III,,Affluent Customer,FALSE,FALSE,11,2118,NSW,9
2748,Female,96,29/08/1967,Quality Engineer,Financial Services,Mass Customer,FALSE,FALSE,4,2260,NSW,11
2749,Male,3,12/01/1979,Sales Representative,Retail,Mass Customer,FALSE,FALSE,5,2196,NSW,10
2750,Female,42,18/10/1980,,Property,High Net Worth,FALSE,FALSE,20,3130,VIC,10
2751,Male,94,27/07/1979,Sales Associate,Retail,High Net Worth,FALSE,TRUE,12,4035,QLD,7
2752,Female,11,10/05/1960,Sales Representative,Retail,Affluent Customer,FALSE,TRUE,14,3977,VIC,8
2753,Male,26,12/02/1985,Nuclear Power Engineer,Manufacturing,Mass Customer,FALSE,TRUE,7,2155,NSW,9
2754,Male,17,23/06/1963,Chief Design Engineer,Retail,Mass Customer,FALSE,FALSE,11,2287,NSW,7
2755,Female,66,28/07/1999,Automation Specialist I,Manufacturing,Mass Customer,FALSE,TRUE,1,4503,QLD,6
2756,Female,11,17/01/1969,,Entertainment,Mass Customer,FALSE,FALSE,8,3088,VIC,9
2757,Female,65,18/02/1961,,Financial Services,Affluent Customer,FALSE,FALSE,8,3046,VIC,8
2758,Male,17,24/05/1955,,Manufacturing,Affluent Customer,FALSE,FALSE,19,2155,NSW,9
2759,Female,16,14/11/2001,Operator,Health,Affluent Customer,FALSE,TRUE,1,3995,VIC,3
2760,Male,55,19/04/1976,Teacher,Property,Mass Customer,FALSE,FALSE,11,4655,QLD,3
2761,Female,78,11/11/1961,Information Systems Manager,Financial Services,Mass Customer,FALSE,FALSE,19,2214,NSW,9
2762,Female,34,27/11/1992,,Manufacturing,Mass Customer,FALSE,FALSE,9,3977,VIC,7
2763,Female,30,4/03/1979,Actuary,Financial Services,Mass Customer,FALSE,TRUE,10,3066,VIC,10
2764,Female,12,29/03/1955,,Financial Services,Mass Customer,FALSE,TRUE,20,4301,QLD,1
2765,Male,68,12/04/1985,,IT,Mass Customer,FALSE,TRUE,7,4051,QLD,8
2766,Female,93,19/03/1989,Financial Advisor,Financial Services,High Net Worth,FALSE,TRUE,8,2203,NSW,9
2767,Female,84,22/02/1988,Desktop Support Technician,Property,High Net Worth,FALSE,FALSE,22,2225,NSW,10
2768,Male,86,26/09/1995,Executive Secretary,Manufacturing,Mass Customer,FALSE,FALSE,3,2016,NSW,12
2769,Male,31,10/09/1978,Product Engineer,Manufacturing,Affluent Customer,FALSE,TRUE,15,2203,NSW,11
2770,Male,24,30/01/1977,VP Quality Control,Manufacturing,High Net Worth,FALSE,TRUE,13,2444,NSW,6
2771,Female,6,5/10/1969,Recruiting Manager,Retail,Affluent Customer,FALSE,TRUE,10,2830,NSW,4
2772,Male,15,25/10/1954,Quality Engineer,Property,Affluent Customer,FALSE,TRUE,13,2750,NSW,9
2773,Male,69,21/03/1976,Structural Engineer,Manufacturing,Mass Customer,FALSE,TRUE,20,3204,VIC,7
2774,Female,50,28/07/1956,,Manufacturing,Mass Customer,FALSE,FALSE,14,3840,VIC,1
2775,Female,40,2/12/1966,Account Executive,Manufacturing,Mass Customer,FALSE,TRUE,7,4014,QLD,8
2776,Male,59,5/08/1980,,,Mass Customer,FALSE,FALSE,16,4115,QLD,7
2777,Female,0,26/02/1997,Safety Technician III,Health,Mass Customer,FALSE,TRUE,1,2572,NSW,8
2778,Male,50,13/08/1978,Paralegal,Financial Services,Mass Customer,FALSE,FALSE,12,2287,NSW,5
2779,Male,54,24/02/1985,,,Affluent Customer,FALSE,TRUE,11,2128,NSW,7
2780,Male,77,16/11/1985,Actuary,Financial Services,Affluent Customer,FALSE,TRUE,16,4869,QLD,2
2781,Female,4,1/09/1997,VP Sales,Financial Services,Affluent Customer,FALSE,TRUE,5,3064,VIC,7
2782,Female,91,11/05/1988,Tax Accountant,IT,Mass Customer,FALSE,FALSE,12,2170,NSW,8
2783,Male,14,24/08/1978,Sales Representative,Retail,Affluent Customer,FALSE,TRUE,7,2171,NSW,9
2784,Male,6,9/08/1989,Geological Engineer,Manufacturing,Mass Customer,FALSE,FALSE,13,4157,QLD,7
2785,Female,9,31/07/1981,Human Resources Manager,Financial Services,Mass Customer,FALSE,FALSE,8,4054,QLD,6
2786,Male,94,21/01/1968,Accountant III,Health,Mass Customer,FALSE,TRUE,11,4069,QLD,9
2787,Female,92,26/09/1980,Marketing Assistant,,Affluent Customer,FALSE,TRUE,6,3018,VIC,9
2788,Female,45,6/08/1968,Social Worker,Health,Affluent Customer,FALSE,FALSE,4,3150,VIC,10
2789,Female,66,30/11/1992,Senior Editor,Financial Services,Affluent Customer,FALSE,TRUE,7,2112,NSW,11
2790,Female,16,1/12/1977,Account Representative IV,Retail,High Net Worth,FALSE,TRUE,20,2763,NSW,8
2791,Male,72,12/04/1988,Financial Advisor,Financial Services,Mass Customer,FALSE,FALSE,3,2170,NSW,8
2792,Female,22,2/03/1964,Web Developer I,Financial Services,Mass Customer,FALSE,TRUE,12,3081,VIC,9
2793,Male,77,16/06/1971,Research Nurse,Health,Affluent Customer,FALSE,TRUE,14,3058,VIC,8
2794,Female,41,6/11/1975,Social Worker,Health,Mass Customer,FALSE,TRUE,18,2216,NSW,8
2795,Female,9,11/04/1966,Research Assistant III,Financial Services,Mass Customer,FALSE,FALSE,17,3500,VIC,3
2796,Female,52,1/11/1977,Web Designer II,Manufacturing,Mass Customer,FALSE,FALSE,9,2343,NSW,2
2797,Female,6,10/09/1985,,IT,Mass Customer,FALSE,TRUE,14,3134,VIC,7
2798,Male,59,19/02/1965,Recruiter,Argiculture,High Net Worth,FALSE,TRUE,5,3064,VIC,5
2799,Female,80,4/11/1973,VP Product Management,,Mass Customer,FALSE,TRUE,18,2200,NSW,9
2800,Female,29,9/01/1988,Cost Accountant,Financial Services,Mass Customer,FALSE,FALSE,2,2320,NSW,5
2801,Female,15,26/01/1965,,Health,Mass Customer,FALSE,FALSE,10,3212,VIC,3
2802,Female,36,22/09/1996,Programmer Analyst I,Financial Services,Mass Customer,FALSE,FALSE,3,3377,VIC,1
2803,Female,95,30/09/1970,Senior Editor,Retail,Mass Customer,FALSE,TRUE,11,3207,VIC,6
2804,Male,61,6/09/1964,Nurse Practicioner,,Mass Customer,FALSE,TRUE,5,2770,NSW,8
2805,Female,0,27/06/1992,,Manufacturing,High Net Worth,FALSE,FALSE,4,2760,NSW,7
2806,Male,60,18/05/1986,Programmer Analyst II,Manufacturing,Mass Customer,FALSE,TRUE,3,3130,VIC,5
2807,Female,9,18/06/1957,Senior Editor,Manufacturing,Mass Customer,FALSE,TRUE,11,2320,NSW,6
2808,Male,68,29/06/2001,Actuary,Financial Services,Mass Customer,FALSE,TRUE,1,2010,NSW,9
2809,Female,44,11/08/1969,Statistician IV,Retail,Mass Customer,FALSE,FALSE,10,3065,VIC,12
2810,Male,27,26/08/1961,,Property,Mass Customer,FALSE,TRUE,15,3141,VIC,8
2811,Female,29,29/11/1976,Internal Auditor,Property,Mass Customer,FALSE,FALSE,22,2141,NSW,9
2812,Female,16,1/04/2001,Budget/Accounting Analyst IV,,High Net Worth,FALSE,TRUE,1,2769,NSW,10
2813,Female,51,10/09/1953,Chemical Engineer,Manufacturing,Mass Customer,FALSE,TRUE,11,2048,NSW,9
2814,Male,42,18/01/1986,Junior Executive,Property,High Net Worth,FALSE,TRUE,18,4075,QLD,6
2815,Male,50,30/10/1954,,Health,Mass Customer,FALSE,FALSE,19,3029,VIC,5
2816,Female,87,25/11/1989,Administrative Assistant II,Financial Services,Mass Customer,FALSE,TRUE,14,4226,QLD,9
2817,Female,33,28/02/1987,Senior Financial Analyst,Financial Services,Affluent Customer,FALSE,TRUE,6,2120,NSW,10
2818,Male,82,8/03/1956,Software Test Engineer I,,Affluent Customer,FALSE,FALSE,7,4500,QLD,4
